id,provider,provider_id,lon,lat
1030652,1,03309100,-86.1733071,37.22977076
1030653,1,01170600,-72.52258748,42.4578663
1030654,1,02473036,-89.3311738,31.30434178
1030655,1,10310380,-119.8465678,38.9174071
1030656,1,01396360,-74.8558333,40.71277778
1030657,1,0131317505,-74.3398765,43.826453
1030658,1,01362312,-74.2124167,42.14094444
1030659,1,0153044405,-76.80995589,42.1522968
1030660,1,0421836503,-78.473911,42.89755966
1030661,1,04234273,-77.2352603,43.0925633
1030662,1,0427207505,-74.4148887,44.32367026
1030663,1,03125300,-81.158161,40.0584031
1030664,1,07229430,-96.3891743,34.9028654
1030665,1,07241220,-97.5544832,35.40617218
1030666,1,14211330,-122.6014814,45.4215089
1030667,1,01541960,-78.1225084,41.07839156
1030668,1,03104760,-80.3270096,41.18616919
1030669,1,01115730,-71.5806183,41.63371145
1030670,1,02169568,-80.982035,34.01293324
1030671,1,06402520,-103.156864,43.4485949
1030672,1,06403900,-103.4199114,43.93332126
1030673,1,06412220,-103.4354937,44.02990427
1030674,1,03596488,-86.2483253,35.4420211
1030675,1,08178727,-98.429738,29.46106525
1030676,1,01645830,-77.2577599,38.9145556
1030677,1,12043440,-123.866313,48.1473084
1030678,1,12080450,-122.8529153,47.0509296
1030679,1,12485900,-120.6722938,46.8195692
1030680,1,04025552,-90.4647222,46.37277778
1030681,1,05407838,-90.6138889,43.6333333
1030682,1,02423166,-86.4508167,33.72010054
1030683,1,09491800,-109.9392684,33.92893676
1030684,1,321319110441601,-110.7384167,32.22202076
1030685,1,11269350,-120.2260227,37.73604088
1030686,1,09179400,-108.9251072,38.7169283
1030687,1,02207170,-84.0129665,33.83371759
1030688,1,03331100,-85.863324,41.15337775
1030689,1,01104905,-71.2394988,42.18954289
1030690,1,01171910,-72.685925,42.19981374
1030691,1,01175600,-71.9706303,42.3167582
1030692,1,01198050,-73.4548385,42.15508995
1030693,1,04095445,-86.4964071,41.7597677
1030694,1,07069100,-91.8018144,36.69311585
1030695,1,0140940310,-74.8325,39.73888889
1030696,1,0134948905,-74.377636,43.0145175
1030697,1,01356280,-73.81317689,42.73563349
1030698,1,01373570,-74.24181549,41.31509364
1030699,1,0422150505,-77.9072227,42.18201329
1030700,1,424149073490701,-73.8186111,42.69680556
1030701,1,02149540,-82.3373391,35.28178214
1030702,1,390254082442400,-82.7398913,39.04840508
1030703,1,01555823,-78.4569722,40.5228611
1030704,1,01573702,-76.5994444,40.21055556
1030705,1,03426918,-86.1619352,35.87867647
1030706,1,03426948,-86.26082609,35.78840115
1030707,1,03539709,-85.0502778,36.1483333
1030708,1,03597455,-86.3238819,35.60590488
1030709,1,04070000,-88.4828845,45.31857896
1030710,1,0357587090,-86.5986045,34.78842358
1030711,1,15101200,-135.7781746,57.3035248
1030712,1,07069290,-91.7757023,36.33701006
1030713,1,01119460,-72.2786906,41.78648735
1030714,1,01203565,-73.16955668,41.5962075
1030715,1,01209739,-73.44956558,41.17176286
1030716,1,05412032,-91.5779246,43.05748025
1030717,1,07019030,-90.6376268,38.51644249
1030718,1,10353972,-119.884921,40.06101645
1030719,1,01411351,-74.73638889,39.1733333
1030720,1,01412900,-75.2605556,39.47
1030721,1,01390300,-74.0675,41.0783333
1030722,1,01437401,-74.58821629,41.45370444
1030723,1,04221850,-78.3016817,42.3647872
1030724,1,04252980,-75.37878588,43.53756918
1030725,1,0426661105,-74.7190724,44.32728425
1030726,1,0427624005,-73.5651303,44.1467187
1030727,1,360310079523601,-79.8768056,36.05269444
1030728,1,390431082291000,-82.4859916,39.0753511
1030729,1,394508082092800,-82.157645,39.7522909
1030730,1,07229420,-96.9802998,34.98591155
1030731,1,13213900,-118.359366,43.7804357
1030732,1,14081800,-120.3525104,44.43318998
1030733,1,0142757005,-75.062668,41.7136995
1030734,1,03420360,-86.0258212,35.60285156
1030735,1,03425775,-86.412215,36.18672195
1030736,1,03461240,-83.2076524,35.79259696
1030737,1,03582592,-86.6344412,35.18313644
1030738,1,08197905,-99.56715,29.80726667
1030739,1,0132904505,-73.1676067,43.17118757
1030740,1,01652810,-77.151369,38.81011308
1030741,1,01665730,-78.3500046,38.5395685
1030742,1,12009910,-123.715151,46.42343746
1030743,1,12047700,-123.0429499,47.9206462
1030744,1,12081300,-122.7262415,46.96787505
1030745,1,12102202,-122.3776217,47.19482197
1030746,1,02246502,-81.6614848,30.34107259
1030747,1,02329546,-84.5713003,30.56908414
1030748,1,02481505,-89.3250518,30.59741379
1030749,1,07289100,-89.2945131,33.53345497
1030750,1,102512654,-116.096147,36.80634236
1030751,1,01396154,-74.6947222,40.84638889
1030752,1,01405470,-74.3594444,40.3933333
1030753,1,01411400,-74.89638889,39.0275
1030754,1,01462770,-74.8280556,40.2886111
1030755,1,0131196205,-74.1295949,44.0167283
1030756,1,013591395,-73.7319444,42.64805556
1030757,1,0152514005,-77.5502651,42.26146028
1030758,1,03013130,-79.2561581,42.17255805
1030759,1,0423404205,-76.7655075,42.73257029
1030760,1,452737122231400,-122.388423,45.4601205
1030761,1,01475660,-75.3162988,39.8873347
1030762,1,3507040820452,-82.0811111,35.11777778
1030763,1,03419178,-85.3866364,35.6459001
1030764,1,03434583,-87.3772339,36.08561575
1030765,1,03566740,-85.0646717,34.98674229
1030766,1,08076850,-95.1149313,29.71078377
1030767,1,01660870,-76.9616373,38.15679808
1030768,1,03162700,-81.4026051,36.6334545
1030769,1,12020570,-123.2443092,46.63482338
1030770,1,14231100,-121.9567609,46.53594429
1030771,1,02419974,-86.2510788,32.37958274
1030772,1,15297627,-176.714978,51.8752853
1030773,1,15581000,-163.8981574,64.7423199
1030774,1,15630000,-165.4192972,64.8992409
1030775,1,15648000,-165.2498565,64.9853552
1030776,1,09482950,-110.9464798,32.21340969
1030777,1,11525300,-122.860859,40.8370887
1030778,1,01121390,-72.1945222,41.77426519
1030779,1,01490490,-75.6571506,39.0826128
1030780,1,02293774,-81.5909098,27.93585664
1030781,1,02204752,-83.9905556,33.6333333
1030782,1,02331780,-83.7379586,34.53204125
1030783,1,02335846,-84.5257655,33.96787927
1030784,1,02344149,-84.4018707,33.62483209
1030785,1,16595000,-156.2455194,20.9156861
1030786,1,05586500,-90.4167895,39.4889363
1030787,1,385646086331601,-86.5544402,38.94616029
1030788,1,01594950,-79.3903056,39.27669444
1030789,1,01637600,-77.52054288,39.4353792
1030790,1,01660900,-76.8169137,38.6415072
1030791,1,01113662,-71.3856129,42.02565409
1030792,1,01161300,-72.4525875,42.6853621
1030793,1,04043068,-88.4842958,46.82409816
1030794,1,04043096,-88.3862426,46.70715556
1030795,1,04096891,-85.2724866,42.1256013
1030796,1,04125230,-85.7106166,44.15000805
1030797,1,04125250,-85.6208919,44.17889708
1030798,1,04126185,-85.9817411,44.16195118
1030799,1,0728862211,-90.5102778,33.35777778
1030800,1,06125680,-109.0343056,46.24765556
1030801,1,06127520,-107.6202833,46.6371
1030802,1,06325950,-105.1686917,46.1438722
1030803,1,461831112103701,-112.1777822,46.3085403
1030804,1,01073750,-70.9172787,43.023421
1030805,1,01389820,-74.15777778,40.9983333
1030806,1,01466495,-74.5021111,39.8865833
1030807,1,01475010,-75.11138889,39.75277778
1030808,1,0133579505,-75.4251746,43.37256946
1030809,1,04245870,-76.0941667,43.19638889
1030810,1,0424913505,-75.8763045,43.6070141
1030811,1,0424921005,-75.7851896,43.58062555
1030812,1,0427913005,-73.5059465,43.522568390000004
1030813,1,02105702,-78.5098611,34.5403333
1030814,1,0210608612,-78.2660556,35.1502222
1030815,1,385504082105400,-82.1815354,38.9178569
1030816,1,392504082195100,-82.3307073,39.4178472
1030817,1,395144081591500,-81.9873594,39.8622902
1030818,1,403619081254300,-81.4284488,40.6053399
1030819,1,14208850,-121.8998009,45.1415086
1030820,1,452916122434901,-122.7302333,45.48783889
1030821,1,03079442,-79.2225314,40.0772969
1030822,1,401200076545301,-76.9144185,40.20009074
1030823,1,03431680,-86.822222,36.1081141
1030824,1,03491547,-83.0815552,36.3684274
1030825,1,03578050,-85.8944233,35.30369094
1030826,1,08365600,-106.4697093,31.8223291
1030827,1,02018850,-79.9064335,37.53818628
1030828,1,03523200,-82.00096,37.01649934
1030829,1,05367507,-91.6687797,45.02607226
1030830,1,02423590,-86.8394346,33.44371888
1030831,1,01126910,-71.8606272,41.6053766
1030832,1,01193600,-72.45226389,41.55496389
1030833,1,01487148,-75.65452778,38.69394444
1030834,1,02200830,-82.37207,33.03903946
1030835,1,05542100,-88.2178383,41.285865
1030836,1,01586498,-76.870533,39.43760418
1030837,1,01098700,-71.34700349,42.36120658
1030838,1,01170160,-72.6278686,42.68591728
1030839,1,01304655,-72.2936932,40.97232185
1030840,1,0136219518,-74.45792898,42.15397766
1030841,1,0422231505,-78.157787,42.50423
1030842,1,07228450,-98.4808998,35.53616237
1030843,1,01112700,-71.4892275,42.0050983
1030844,1,03432508,-87.0238932,35.82923329
1030845,1,03541360,-84.5193788,35.917853
1030846,1,08157000,-97.7269497,30.29715196
1030847,1,13079020,-113.2758295,41.9471404
1030848,1,0132893005,-73.0548264,43.05341107
1030849,1,04287300,-72.6240002,44.2681144
1030850,1,0162734220,-78.7686944,38.1971111
1030851,1,01646800,-77.1449794,38.92288894
1030852,1,0203874275,-77.24527778,37.41944444
1030853,1,14218300,-122.3095414,46.044277
1030854,1,03183570,-80.7164695,37.68428725
1030855,1,05409840,-90.909295,43.36136617
1030856,1,05409842,-90.9084616,43.3599773
1030857,1,05527656,-88.0998354,42.626324
1030858,1,08488650,-106.3475197,34.6847812
1030859,1,03575877,-86.5644363,34.7464798
1030860,1,600826152554400,-152.931121,60.1399474
1030861,1,07359750,-93.4585196,34.36120669
1030862,1,11298650,-120.4402778,38.15138889
1030863,1,02244370,-81.3003406,29.12581573
1030864,1,02244551,-82.0220463,29.86913107
1030865,1,16283480,-157.8343889,21.44791667
1030866,1,01109450,-71.8392383,42.20092729
1030867,1,322102108452610,-108.7578323,32.35063814
1030868,1,0422019705,-78.03362789,43.3678363
1030869,1,0424587005,-76.0904778,43.19812377
1030870,1,0427267105,-73.95958969,44.60504565
1030871,1,02097386,-79.0490333,35.9419972
1030872,1,383644082313900,-82.5273804,38.61230206
1030873,1,393112082300800,-82.5021015,39.52006604
1030874,1,01542490,-78.091674,41.0783916
1030875,1,01573706,-76.6408333,40.19
1030876,1,03433637,-87.13084,35.91173135
1030877,1,03566034,-84.8810562,35.16229597
1030878,1,08077644,-95.1085407,29.4113454
1030879,1,01133200,-71.98592898,44.58116546
1030880,1,0428031005,-73.0876058,43.3814612
1030881,1,01656645,-77.5822128,38.76206028
1030882,1,01664800,-77.7177689,38.51679149
1030883,1,1204319150,-124.4902283,48.330351
1030884,1,12210220,-122.2143253,48.7184462
1030885,1,06266460,-108.5028897,44.01439885
1030886,1,15108950,-134.5462224,58.2955045
1030887,1,07261300,-94.0788188,34.7303804
1030888,1,10287240,-118.885694,37.8832623
1030889,1,01209775,-73.4428976,41.08565234
1030890,1,02322616,-82.667068,30.15856477
1030891,1,02190010,-83.3107175,34.5206556
1030892,1,212950157514101,-157.8586389,21.49406667
1030893,1,05533200,-87.9667265,41.73475329
1030894,1,05539850,-88.1192397,42.0083611
1030895,1,01017515,-67.8284444,46.92005556
1030896,1,01594918,-79.4658852,39.2253846
1030897,1,05076600,-96.2044833,48.07885727
1030898,1,06931600,-91.8279367,37.92087455
1030899,1,06334720,-104.0935389,46.00985
1030900,1,01362354,-74.2118333,42.1203611
1030901,1,01374671,-73.67027778,41.4165833
1030902,1,0150841005,-76.0743698,42.67367996
1030903,1,04221620,-78.0647222,42.2625
1030904,1,04231347,-77.64775,43.0728333
1030905,1,04240855,-75.88241438,43.4117365
1030906,1,0424913005,-75.8904717,43.6167362
1030907,1,0425051130,-76.0610335,43.5945136
1030908,1,01480458,-75.8785591,40.00566005
1030909,1,014808775,-75.6352101,40.03316178
1030910,1,01542330,-78.076397,40.87866945
1030911,1,03565034,-84.3838125,35.4867426
1030912,1,03584330,-86.9591726,35.098693
1030913,1,08178645,-98.4283496,29.61800427
1030914,1,01662480,-78.2186119,38.741507
1030915,1,03163480,-81.1759268,36.72428899
1030916,1,12054490,-123.1157166,47.5903694
1030917,1,03052340,-80.2561951,39.00481985
1030918,1,03056600,-79.9631285,39.37897969
1030919,1,50274000,-64.8884756,18.3299544
1030920,1,441300088070001,-88.1193333,44.22394444
1030921,1,11146000,-120.6407251,35.3805291
1030922,1,09132900,-107.6136684,39.03220668
1030923,1,01192290,-72.480363,41.7950987
1030924,1,01192696,-72.7398182,41.66232175
1030925,1,02205700,-84.0776904,33.91260375
1030926,1,023365214,-84.46138889,33.78166667
1030927,1,05514740,-86.5902985,41.72532194
1030928,1,02477453,-88.6444799,31.72043744
1030929,1,06294400,-107.5429194,46.0650583
1030930,1,10251272,-116.0753095,36.4357902
1030931,1,10347800,-119.8663052,39.5429657
1030932,1,01381235,-74.5761111,40.80416667
1030933,1,01392468,-74.2191944,40.78019444
1030934,1,01455160,-75.0183333,40.76527778
1030935,1,0146453090,-74.705,40.1325
1030936,1,0135414505,-74.1626295,42.92035247
1030937,1,0137457605,-73.745965,41.46176
1030938,1,01422290,-74.7248786,42.2648075
1030939,1,01437010,-74.62638889,41.4883333
1030940,1,0152472005,-77.62637849,42.18368166
1030941,1,01528950,-77.1519444,42.34194444
1030942,1,0301314005,-79.24671349,42.1761692
1030943,1,04213310,-79.61810289,42.32533565
1030944,1,0422759615,-77.87528128,42.7636735
1030945,1,04240470,-76.235,43.11527778
1030946,1,0424085505,-75.8804699,43.41062538
1030947,1,04249087,-75.6640729,43.5031256
1030948,1,405926080345800,-80.5825717,40.99061528
1030949,1,015783492,-75.95388889,39.87763889
1030950,1,03047169,-79.4811667,40.46180556
1030951,1,03499105,-83.9526823,35.83063847
1030952,1,01629130,-78.4927867,38.46040384
1030953,1,12073510,-122.6945792,47.3800955
1030954,1,13343400,-117.1382167,46.3859926
1030955,1,15297300,-152.4341366,57.58950677
1030956,1,385506107161400,-107.2711625,38.9183248
1030957,1,01118859,-72.02,41.33694444
1030958,1,01492900,-75.7043751,39.21594478
1030959,1,02187335,-82.9404205,34.33510496
1030960,1,02225410,-82.3245689,32.21824294
1030961,1,02335888,-84.5179875,33.93315795
1030962,1,02336123,-84.3507589,33.82899318
1030963,1,16295000,-157.8569722,21.48573056
1030964,1,05593850,-89.5375853,38.88754668
1030965,1,033259605,-85.2933038,40.28420946
1030966,1,03437560,-87.4272222,36.7908333
1030967,1,01103380,-71.4261717,42.202041
1030968,1,01163100,-72.0142448,42.5950879
1030969,1,04161522,-83.210493,42.74919796
1030970,1,1025125372,-116.4377778,36.84166667
1030971,1,01080960,-71.47785039,43.43007818
1030972,1,01466500,-74.50527778,39.885
1030973,1,01359545,-73.7895663,42.6150795
1030974,1,042336551,-76.1957631,42.5156271
1030975,1,0423795198,-76.1324252,42.86062257
1030976,1,0424097405,-75.7626867,43.29368036
1030977,1,04253291,-74.7023903,43.76423156
1030978,1,0425648805,-74.9829584,43.84701055
1030979,1,0425849105,-75.6682479,43.8922903
1030980,1,02142651,-80.87638889,35.46388889
1030981,1,07150870,-97.4253239,36.6950327
1030982,1,01115200,-71.750347,41.83120998
1030983,1,021471900,-80.8895185,34.76681137
1030984,1,03425698,-86.3902705,36.23560884
1030985,1,03466202,-82.6462612,36.21954879
1030986,1,0359816670,-86.4174932,35.58618195
1030987,1,08067550,-95.6799464,30.6426966
1030988,1,08370200,-105.8149665,31.29762534
1030989,1,10142500,-111.867438,40.94022257
1030990,1,01484840,-75.80770869,37.62235426
1030991,1,0165396825,-77.2481556,38.85874167
1030992,1,01657600,-77.3227633,38.74817
1030993,1,02041860,-77.6722145,37.4648708
1030994,1,12097700,-121.7789934,47.1748265
1030995,1,12102190,-122.393733,47.184544
1030996,1,12200800,-122.3929429,48.6845537
1030997,1,12407530,-117.6860708,48.13628386
1030998,1,11342960,-120.4357864,41.576281
1030999,1,01192291,-72.4823075,41.79565427
1031000,1,01203740,-73.2340036,41.58454046
1031001,1,02329104,-84.3040684,30.5507539
1031002,1,02211459,-84.184362,33.07234727
1031003,1,16247500,-157.7555278,21.2926111
1031004,1,05540140,-88.0581245,41.9350288
1031005,1,01063200,-70.6300587,43.8917407
1031006,1,04096775,-85.20275379,41.9556043
1031007,1,05383700,-92.2379424,43.8991308
1031008,1,01390250,-74.08527778,41.07555556
1031009,1,01407012,-74.2286111,40.4075
1031010,1,01425670,-75.4207339,42.18230449
1031011,1,0421331005,-79.619214,42.3283912
1031012,1,04220374,-77.94277898,42.02923408
1031013,1,04231345,-77.6530574,43.0658958
1031014,1,0427093805,-73.6601436,44.91170526
1031015,1,04272240,-74.2843276,44.35533407
1031016,1,0427684640,-73.4681787,43.9567236
1031017,1,07299722,-99.5278685,34.43535369
1031018,1,01118022,-71.7158984,41.3745448
1031019,1,03426862,-86.14276869,35.6734047
1031020,1,03427714,-86.3297137,35.9631187
1031021,1,03435618,-86.7494411,36.45254668
1031022,1,03436382,-87.5452905,36.6631035
1031023,1,03520210,-84.4852095,35.82340817
1031024,1,035941635,-87.7953029,35.2725786
1031025,1,03603548,-87.387238,35.39007756
1031026,1,02025800,-79.1844685,37.3529209
1031027,1,03208084,-82.1801376,37.1814986
1031028,1,03530450,-83.0679461,36.8200893
1031029,1,12024020,-122.6953937,46.57149518
1031030,1,12181100,-121.07427560000001,48.3701239
1031031,1,02378770,-87.8841603,30.65546874
1031032,1,09484533,-110.8737015,32.29007538
1031033,1,06822600,-102.7754779,40.49721016
1031034,1,02310400,-82.6276,28.44472185
1031035,1,02203150,-81.86817009,32.3482368
1031036,1,01104960,-71.2242205,42.184543
1031037,1,02431015,-88.4044444,34.2447222
1031038,1,02475271,-89.0969444,32.4297222
1031039,1,01455176,-75.0416667,40.73555556
1031040,1,0149782005,-74.8848786,42.535355
1031041,1,04219100,-78.9089271,43.02227899
1031042,1,0422028605,-77.64166988,43.25950605
1031043,1,0422047205,-77.8216632,42.1461801
1031044,1,04237952,-76.1359722,42.86269444
1031045,1,0427418005,-73.8318098,44.39310258
1031046,1,14206900,-122.7348194,45.4878958
1031047,1,01541368,-78.5244672,40.7742283
1031048,1,03435040,-86.5649948,36.567265
1031049,1,03437080,-87.94002559,36.60505169
1031050,1,03487568,-82.4959822,36.54843508
1031051,1,03566135,-84.6532706,35.42146189
1031052,1,01632877,-78.7077778,38.555
1031053,1,0166152883,-76.5122222,37.9175
1031054,1,04084830,-88.1541667,44.23925
1031055,1,07263910,-92.1820926,34.9078668
1031056,1,10276200,-118.1217619,37.14437508
1031057,1,11198050,-118.9745424,35.52912189
1031058,1,11462670,-123.0644457,38.9787869
1031059,1,01127730,-72.0389654,41.49815365
1031060,1,01203637,-73.1965021,41.55926279
1031061,1,02211480,-84.1538061,33.122623
1031062,1,05586910,-90.1651106,39.18449088
1031063,1,03360906,-85.2877451,40.036435
1031064,1,01170120,-72.65370238,42.6798062
1031065,1,01198140,-73.1987196,42.155368
1031066,1,04138624,-84.0661097,44.4316835
1031067,1,02481946,-89.1049722,32.75655556
1031068,1,05497700,-92.216851,40.25837098
1031069,1,06046700,-110.9426111,45.654875
1031070,1,01377440,-74.0466667,41.02777778
1031071,1,01407670,-74.1244444,40.2283333
1031072,1,01328758,-73.5897222,43.1525
1031073,1,0133582205,-75.35350509,43.3631249
1031074,1,01361400,-73.8190162,42.21953226
1031075,1,0150258505,-75.4926812,42.3484114
1031076,1,0423202405,-77.51944059,42.9911744
1031077,1,0424094905,-75.8185224,43.31451378
1031078,1,0424685105,-76.18798159,43.2406241
1031079,1,405718073510901,-73.8525556,40.95502778
1031080,1,0213875850,-81.9051027,35.59929207
1031081,1,02140980,-81.738158,35.8892961
1031082,1,03139960,-81.8065208,40.3922896
1031083,1,07241750,-96.9708561,35.28145995
1031084,1,0147080755,-76.12677778,40.52869444
1031085,1,021695658,-80.9820348,34.03154378
1031086,1,08123750,-101.4054027,32.35483963
1031087,1,01333900,-73.18816318,42.97035598
1031088,1,01636295,-78.0638871,39.0884395
1031089,1,01673618,-77.0955275,37.70597577
1031090,1,02042075,-77.32581289,37.24542738
1031091,1,03207790,-82.18263699,37.36427546
1031092,1,03531502,-83.1555556,36.66638889
1031093,1,05414849,-90.3948504,42.7186065
1031094,1,335658084010001,-84.0166694,33.9494
1031095,1,03575872,-86.5988823,34.78842358
1031096,1,11405220,-121.5421946,39.9068273
1031097,1,09306241,-108.4853723,39.91386136
1031098,1,01203569,-73.1726124,41.59926307
1031099,1,01203638,-73.1962243,41.55537389
1031100,1,01209740,-73.4473433,41.16926288
1031101,1,01211149,-73.64123859,41.08426329
1031102,1,02315527,-82.84096129,30.26439317
1031103,1,16756000,-155.6800889,20.04758333
1031104,1,13038910,-111.3105074,44.65853469
1031105,1,05530300,-87.9550674,41.9933625
1031106,1,414543091142300,-91.2398837,41.76196409
1031107,1,02473630,-89.1561686,31.6654407
1031108,1,06164623,-108.3200528,47.99523889
1031109,1,12301900,-115.3246083,48.44914167
1031110,1,10249620,-117.2320264,38.03104435
1031111,1,01079610,-71.3220143,43.5359113
1031112,1,0141086050,-74.97277778,39.675
1031113,1,01373580,-74.2498711,41.27676026
1031114,1,01373694,-74.08569898,41.36953825
1031115,1,01374260,-73.8204125,41.33148275
1031116,1,0137486505,-73.6798524,41.2848166
1031117,1,01421624,-74.68598679,42.38952529
1031118,1,0423793005,-76.13992568,42.8350672
1031119,1,0423795205,-76.1393698,42.86312256
1031120,1,07175000,-95.9405453,36.5139808
1031121,1,01448500,-75.5432431,41.0356434
1031122,1,01575772,-76.503023,40.2081492
1031123,1,03426996,-86.2566578,35.9386747
1031124,1,02041880,-77.68471549,37.3990381
1031125,1,03530430,-83.0510007,36.82203385
1031126,1,373855080212701,-80.3576111,37.6484722
1031127,1,15053800,-134.6323398,58.39411726
1031128,1,15540020,-147.5915992,64.92401639
1031129,1,09472400,-110.6853776,32.67645837
1031130,1,11014850,-116.5714074,32.91782667
1031131,1,11194050,-119.0259337,35.4652344
1031132,1,01119360,-72.2914687,41.87148636
1031133,1,01195435,-72.8375995,41.6717656
1031134,1,01209753,-73.40690278,41.12613056
1031135,1,02300034,-82.4320391,27.421987
1031136,1,02309043,-82.7595458,27.8114145
1031137,1,02336504,-84.4282617,33.7634397
1031138,1,16749500,-155.7322167,20.14804722
1031139,1,05586685,-89.8812103,39.12921338
1031140,1,0333143840,-86.3888948,41.20337566
1031141,1,01124100,-71.9381286,42.02842999
1031142,1,05274200,-93.9152568,45.64496687
1031143,1,07019100,-90.552623,38.59171996
1031144,1,07019117,-90.5265114,38.55977586
1031145,1,06165200,-107.5485833,48.24193889
1031146,1,10310485,-119.8774052,39.12046395
1031147,1,01455151,-74.9833333,40.75555556
1031148,1,321445104180510,-104.3018907,32.24595064
1031149,1,01333380,-73.3508333,42.68388889
1031150,1,0301306505,-79.344768,42.27200258
1031151,1,0421332805,-79.569214,42.3511689
1031152,1,0423871005,-76.1549249,42.96062186
1031153,1,0425086005,-75.047661,43.39951318
1031154,1,0425816700,-75.703524,43.7911802
1031155,1,04260512,-75.9871474,43.99866955
1031156,1,02086300,-78.8219504,36.17514367
1031157,1,360314079523501,-79.8766111,36.05388889
1031158,1,391416082255500,-82.4318216,39.23784899
1031159,1,394302082125500,-82.2153806,39.717325
1031160,1,395507081200200,-81.333726,39.91868237
1031161,1,07229320,-97.2275263,35.05840625
1031162,1,11491800,-121.5483554,43.0943016
1031163,1,13280500,-118.0732739,44.89708796
1031164,1,14041900,-118.7121913,45.1693027
1031165,1,01544450,-77.6558199,41.6470127
1031166,1,01550010,-77.0425,41.415
1031167,1,03431517,-86.8001928,36.30689647
1031168,1,03435990,-87.06083449,36.54310089
1031169,1,03538247,-84.3354811,35.97535534
1031170,1,03538265,-84.3202021,35.94757756
1031171,1,08157600,-97.754172,30.2521535
1031172,1,404751111423501,-111.7104863,40.79744659
1031173,1,02030900,-78.7183536,38.08069216
1031174,1,04085095,-88.1323247,44.3133234
1031175,1,054359295,-89.5240104,43.0230524
1031176,1,13022570,-110.9471518,43.1910343
1031177,1,13047800,-111.0202778,44.05
1031178,1,02456320,-86.8649947,33.72871407
1031179,1,09400740,-111.5884937,35.21917835
1031180,1,01207000,-73.15066708,41.69287465
1031181,1,02381100,-84.5315963,34.70119595
1031182,1,16577000,-156.2208333,20.87305556
1031183,1,05538180,-87.7708821,41.53864505
1031184,1,07147990,-96.6261323,37.3219718
1031185,1,07156700,-100.9271072,37.27085636
1031186,1,03437435,-87.3502778,36.88166667
1031187,1,01172700,-72.0234104,42.47814527
1031188,1,0133061308,-73.80262128,43.1231295
1031189,1,0134474005,-75.1871097,43.33423584
1031190,1,0134732005,-74.7293148,43.1231259
1031191,1,04250505,-76.1877049,43.5606246
1031192,1,03030925,-79.6125481,41.18339499
1031193,1,03566401,-85.1638457,35.2884024
1031194,1,03604630,-87.7716908,36.03200575
1031195,1,08065260,-95.963851,31.5273967
1031196,1,0164578816,-77.3246667,38.933
1031197,1,01665650,-78.1208344,38.2790206
1031198,1,12050275,-122.9518368,47.93786826
1031199,1,04085076,-88.1248255,44.48137955
1031200,1,04086900,-87.9750878,43.14112106
1031201,1,06629200,-106.7272532,41.73857215
1031202,1,03575920,-86.6430503,34.76453505
1031203,1,15087638,-135.399543,57.1010278
1031204,1,11125600,-119.9826419,34.58221109
1031205,1,11125605,-119.985,34.58388889
1031206,1,09037200,-106.1694678,39.9052635
1031207,1,01202700,-73.2199972,41.7430972
1031208,1,01482200,-75.6213163,39.64900127
1031209,1,02268200,-81.5786875,27.90391317
1031210,1,02203603,-84.4152778,33.68388889
1031211,1,05583950,-90.3237342,40.02365936
1031212,1,03207925,-82.3045876,37.42316146
1031213,1,01137850,-71.7959224,44.3156166
1031214,1,01403393,-74.3875,40.67805556
1031215,1,01410861,-74.9691667,39.67305556
1031216,1,01463550,-74.49888889,40.2097222
1031217,1,01482880,-75.2961111,39.5911111
1031218,1,01343002,-74.7305556,43.37527778
1031219,1,01366627,-74.4191667,41.70055556
1031220,1,01369485,-74.3290412,41.33648279
1031221,1,0137441103,-74.0748654,41.25787157
1031222,1,0137444805,-74.0462531,41.2195387
1031223,1,0421339805,-79.175,42.4758333
1031224,1,0421346955,-78.8053087,42.45839506
1031225,1,04220157,-78.3725243,43.25894696
1031226,1,04243835,-75.9271378,43.2431244
1031227,1,0425648905,-74.9987925,43.8533995
1031228,1,0427268205,-73.9134777,44.6253226
1031229,1,14312100,-123.3484046,43.1956717
1031230,1,01459100,-75.3279553,40.44371277
1031231,1,01573713,-76.7022222,40.1583333
1031232,1,03435734,-86.8127751,36.53171136
1031233,1,03582245,-86.5272169,35.237302
1031234,1,035990107,-86.784444,35.46368444
1031235,1,035999675,-86.9488916,35.75312357
1031236,1,08055510,-97.0336473,32.9256809
1031237,1,08136220,-100.081825,31.4882
1031238,1,08467975,-98.3305708,26.1897962
1031239,1,02057620,-80.0097599,36.9265271
1031240,1,12062503,-123.1793216,47.3042596
1031241,1,05545200,-88.3614833,42.68362735
1031242,1,11023318,-117.0614209,32.97365627
1031243,1,01196619,-72.90593558,41.4256527
1031244,1,01198810,-73.3212287,41.9395382
1031245,1,02205500,-84.0165756,33.93482609
1031246,1,02226313,-82.7479202,31.2788157
1031247,1,16311000,-157.9922222,21.69747222
1031248,1,12414800,-116.3426634,47.30824827
1031249,1,03250150,-83.6513029,38.15674686
1031250,1,07379508,-91.164551,30.40685835
1031251,1,01589315,-76.7321111,39.31325
1031252,1,01105255,-71.1775516,42.1331546
1031253,1,04114588,-84.4210882,42.89308727
1031254,1,06129700,-108.0989778,47.01260556
1031255,1,12357300,-113.8478528,48.4811361
1031256,1,01409084,-74.2033333,39.82055556
1031257,1,01443550,-74.9647222,41.03916667
